barcode	sub_category_slug	top_category_id	source
3700135020382	electronics-main	26	shufersal
3700458602975	electronics-main	26	shufersal
3700458603187	electronics-main	26	shufersal
3700458603224	electronics-main	26	shufersal
3700458603453	electronics-main	26	shufersal
3700458604610	electronics-main	26	shufersal
3700458604948	electronics-main	26	shufersal
3700550218173	electronics-main	26	shufersal
3700550218265	dairy-main	3	shufersal
3700550218272	electronics-main	26	shufersal
3700550218289	dairy-main	3	shufersal
3700550218302	dairy-main	3	shufersal
3700550218333	dairy-main	3	shufersal
3700550218340	dairy-main	3	shufersal
3700550218357	electronics-main	26	shufersal
3700550218777	dairy-main	3	shufersal
3700550218784	dairy-main	3	shufersal
3700550222132	electronics-main	26	shufersal
3700550222699	electronics-main	26	shufersal
3700550226543	electronics-main	26	shufersal
3700550232803	electronics-main	26	shufersal
3700550232971	electronics-main	26	shufersal
3700559603116	dairy-main	3	shufersal
3700559605417	dairy-main	3	shufersal
3700559605905	electronics-main	26	shufersal
3700559609170	electronics-main	26	shufersal
3700578501981	electronics-main	26	shufersal
3700578501998	electronics-main	26	shufersal
3700583500887	electronics-main	26	shufersal
3700583500900	electronics-main	26	shufersal
3700583500917	electronics-main	26	shufersal
3700583500924	electronics-main	26	shufersal
3700583501297	dairy-main	3	shufersal
3700583501310	dairy-main	3	shufersal
3700583501372	electronics-main	26	shufersal
3700583501396	dairy-main	3	shufersal
3700583502096	electronics-main	26	shufersal
3700703902249	pharmacy-main	16	shufersal
3700703902997	pharmacy-main	16	shufersal
3700703903321	household-main	19	shufersal
3700703903345	pharmacy-main	16	shufersal
3700703903383	pharmacy-main	16	shufersal
3700703904793	household-main	19	shufersal
3700703905325	household-main	19	shufersal
3700703912767	cooking-main	5	shufersal
3700703913085	clothing-main	27	shufersal
3700703919704	pharmacy-main	16	shufersal
3700703944492	pharmacy-main	16	shufersal
3700703949466	pharmacy-main	16	shufersal
3700703949497	pharmacy-main	16	shufersal
3700703951209	pharmacy-main	16	shufersal
3700703951216	pharmacy-main	16	shufersal
3700703958772	pharmacy-main	16	shufersal
3700703974369	cooking-main	5	shufersal
3700703974376	cooking-main	5	shufersal
3700703983309	pharmacy-main	16	shufersal
3700703996194	clothing-main	27	shufersal
3700703996309	clothing-main	27	shufersal
3700822600613	pets-main	18	shufersal
3700822601078	pets-main	18	shufersal
3701129800072	household-main	19	shufersal
3701129800102	household-main	19	shufersal
3701129800119	household-main	19	shufersal
3701129800546	household-main	19	shufersal
3701129802076	organic-main	10	shufersal
3701129803448	household-main	19	shufersal
3701129803455	household-main	19	shufersal
3701129804452	household-main	19	shufersal
3701129804957	household-main	19	shufersal
3701129805060	household-main	19	shufersal
3701129807385	household-main	19	shufersal
3701129807392	household-main	19	shufersal
3701129812037	household-main	19	shufersal
3701129812044	household-main	19	shufersal
3701129812068	household-main	19	shufersal
3701415900134	electronics-main	26	shufersal
3701415900844	electronics-main	26	shufersal
3701415901339	electronics-main	26	shufersal
3701415901353	electronics-main	26	shufersal
3701415901360	electronics-main	26	shufersal
3701415901377	electronics-main	26	shufersal
3701415901384	electronics-main	26	shufersal
3701415901407	electronics-main	26	shufersal
3701415901414	electronics-main	26	shufersal
3701415902008	electronics-main	26	shufersal
3701415902756	electronics-main	26	shufersal
371687320751	organic-main	10	shufersal
3718825	meat-main	4	shufersal
3719259	clothing-main	27	shufersal
3726110	bread-main	6	shufersal
3726516	bread-main	6	shufersal
3726615	bread-main	6	shufersal
3727667	drinks-main	8	shufersal
374318830186	household-main	19	shufersal
3744428	electronics-main	26	shufersal
3744855	electronics-main	26	shufersal
3751112	meat-main	4	shufersal
3751204	meat-main	4	shufersal
3751211	meat-main	4	shufersal
3751242	meat-main	4	shufersal
3760016770294	dairy-main	3	shufersal
3760022730213	electronics-main	26	shufersal
3760022730381	dairy-main	3	shufersal
3760022731364	electronics-main	26	shufersal
3760022731814	dairy-main	3	shufersal
3760022733146	electronics-main	26	shufersal
3760022733580	electronics-main	26	shufersal
3760022734112	electronics-main	26	shufersal
3760022734358	electronics-main	26	shufersal
37600297943	kids-main	17	shufersal
37600297967	kids-main	17	shufersal
37600309417	fragrance-main	13	shufersal
37600309424	fragrance-main	13	shufersal
37600311571	fragrance-main	13	shufersal
3760040114217	electronics-main	26	shufersal
3760040114347	electronics-main	26	shufersal
3760060764164	dairy-main	3	shufersal
3760231050959	dairy-main	3	shufersal
3760260450003	electronics-main	26	shufersal
3760260450034	electronics-main	26	shufersal
3760260450096	electronics-main	26	shufersal
3760260450157	electronics-main	26	shufersal
3760260450188	dairy-main	3	shufersal
3760260450218	dairy-main	3	shufersal
3760260450317	dairy-main	3	shufersal
3760260450539	dairy-main	3	shufersal
3760260450898	electronics-main	26	shufersal
3760260450973	electronics-main	26	shufersal
3760260451550	electronics-main	26	shufersal
3760260451680	electronics-main	26	shufersal
3760260452311	electronics-main	26	shufersal
3760260452397	dairy-main	3	shufersal
3760260452595	dairy-main	3	shufersal
3760260452670	dairy-main	3	shufersal
3760260452755	electronics-main	26	shufersal
3760260453745	electronics-main	26	shufersal
3760260454261	electronics-main	26	shufersal
3760260454308	electronics-main	26	shufersal
3760260454346	electronics-main	26	shufersal
3760260454483	electronics-main	26	shufersal
3760260454551	electronics-main	26	shufersal
3760260455640	electronics-main	26	shufersal
3760260455657	electronics-main	26	shufersal
3760260455664	electronics-main	26	shufersal
3760260456234	electronics-main	26	shufersal
3760260456289	electronics-main	26	shufersal
3760260456500	electronics-main	26	shufersal
3760260457194	electronics-main	26	shufersal
3760260458276	electronics-main	26	shufersal
3760260458504	electronics-main	26	shufersal
3760260458597	electronics-main	26	shufersal
3760260458955	electronics-main	26	shufersal
3760260459006	electronics-main	26	shufersal
3760265190201	electronics-main	26	shufersal
3760265190362	electronics-main	26	shufersal
3760265190485	electronics-main	26	shufersal
3760265190522	electronics-main	26	shufersal
3760265190843	electronics-main	26	shufersal
3760265191161	electronics-main	26	shufersal
3760265191864	dairy-main	3	shufersal
3760265192113	electronics-main	26	shufersal
3760265192830	electronics-main	26	shufersal
3760265192960	electronics-main	26	shufersal
3760265193134	electronics-main	26	shufersal
3760265193196	electronics-main	26	shufersal
3760265193318	electronics-main	26	shufersal
3760265193370	electronics-main	26	shufersal
3760265193585	electronics-main	26	shufersal
3760265194179	electronics-main	26	shufersal
3760265194636	electronics-main	26	shufersal
3760265194681	electronics-main	26	shufersal
3760294350102	electronics-main	26	shufersal
3760294350126	electronics-main	26	shufersal
3760294350140	electronics-main	26	shufersal
3760294350164	electronics-main	26	shufersal
3760294350188	electronics-main	26	shufersal
3760294350201	electronics-main	26	shufersal
3760294350508	electronics-main	26	shufersal
3760294350515	electronics-main	26	shufersal
3760294350522	electronics-main	26	shufersal
3760294350539	electronics-main	26	shufersal
3760294350577	electronics-main	26	shufersal
3760294350584	electronics-main	26	shufersal
3760294350607	electronics-main	26	shufersal
3760294350614	electronics-main	26	shufersal
3760294350621	dairy-main	3	shufersal
3760294350638	electronics-main	26	shufersal
3760294350652	dairy-main	3	shufersal
3760294350690	electronics-main	26	shufersal
3760294350706	electronics-main	26	shufersal
3760294350713	electronics-main	26	shufersal
3760294350843	electronics-main	26	shufersal
3760294350881	electronics-main	26	shufersal
3760294351178	dairy-main	3	shufersal
3760294351215	electronics-main	26	shufersal
3760294351239	electronics-main	26	shufersal
3760294351260	electronics-main	26	shufersal
3760294351390	electronics-main	26	shufersal
3760294351413	dairy-main	3	shufersal
3760294351420	electronics-main	26	shufersal
3760294351628	electronics-main	26	shufersal
3760294351772	electronics-main	26	shufersal
3760294351796	electronics-main	26	shufersal
3760298541018	electronics-main	26	shufersal
3760298541070	electronics-main	26	shufersal
3760298541223	electronics-main	26	shufersal
3760298541247	electronics-main	26	shufersal
3760298544644	electronics-main	26	shufersal
3760298545139	electronics-main	26	shufersal
3760298545412	electronics-main	26	shufersal
3760310290009	dairy-main	3	shufersal
3760310290252	dairy-main	3	shufersal
3760310290634	dairy-main	3	shufersal
3760310290658	dairy-main	3	shufersal
3760310290733	dairy-main	3	shufersal
3760310290740	dairy-main	3	shufersal
3760361770222	electronics-main	26	shufersal
3760415040011	electronics-main	26	shufersal
3760415040059	electronics-main	26	shufersal
3760415040066	electronics-main	26	shufersal
3760415040158	electronics-main	26	shufersal
3770000002492	electronics-main	26	shufersal
3770000002508	dairy-main	3	shufersal
3770000002676	electronics-main	26	shufersal
3770000002683	electronics-main	26	shufersal
3770000002690	dairy-main	3	shufersal
3770000002744	electronics-main	26	shufersal
3770000002874	dairy-main	3	shufersal
3770000016796	clothing-main	27	shufersal
3770004268207	dairy-main	3	shufersal
3770007317162	electronics-main	26	shufersal
3770007317186	electronics-main	26	shufersal
3770007317216	electronics-main	26	shufersal
3770009763646	electronics-main	26	shufersal
3770009763721	electronics-main	26	shufersal
3770009763745	dairy-main	3	shufersal
3770009763752	electronics-main	26	shufersal
3770009763776	electronics-main	26	shufersal
3770009763783	electronics-main	26	shufersal
3770009763790	electronics-main	26	shufersal
3770009763806	electronics-main	26	shufersal
3770009763837	electronics-main	26	shufersal
3770009763851	electronics-main	26	shufersal
3770009763905	electronics-main	26	shufersal
3770009763929	electronics-main	26	shufersal
3770009763936	electronics-main	26	shufersal
3770010279082	electronics-main	26	shufersal
3770010614005	electronics-main	26	shufersal
3770010614043	electronics-main	26	shufersal
3770010614210	electronics-main	26	shufersal
3770010614593	electronics-main	26	shufersal
3770010614616	electronics-main	26	shufersal
3770010614623	electronics-main	26	shufersal
3770010614692	electronics-main	26	shufersal
3770029045005	electronics-main	26	shufersal
3770029045012	electronics-main	26	shufersal
3770029045029	electronics-main	26	shufersal
3770029045043	electronics-main	26	shufersal
3770029045050	electronics-main	26	shufersal
3770029045067	electronics-main	26	shufersal
3778034	skincare-main	12	shufersal
3781065	fragrance-main	13	shufersal
3781850	clothing-main	27	shufersal
379258	electronics-main	26	shufersal
37977005455	fragrance-main	13	shufersal
38000138416	electronics-main	26	shufersal
38000138430	electronics-main	26	shufersal
38000138638	snacks-imported	7	tiv_taam
3800020401552	electronics-main	26	shufersal
38000232152	kids-main	17	shufersal
38000232176	kids-main	17	shufersal
38000232183	kids-main	17	shufersal
3800034972352	vitamins-main	9	shufersal
3800034973175	vitamins-main	9	shufersal
3800103433586	clothing-main	27	shufersal
3802548	pharmacy-main	16	shufersal
3802593	pharmacy-main	16	shufersal
3802623	pharmacy-main	16	shufersal
3803446	pharmacy-main	16	shufersal
3804320	fragrance-main	13	shufersal
3804368	fragrance-main	13	shufersal
3804382	fragrance-main	13	shufersal
3805501	electronics-main	26	shufersal
3806591	living-room-main	23	shufersal
3838824127149	organic-main	10	shufersal
3838824127163	organic-main	10	shufersal
3838824127200	organic-main	10	shufersal
3838824127224	organic-main	10	shufersal
3838824127262	organic-main	10	shufersal
3838824127286	organic-main	10	shufersal
3838824127309	organic-main	10	shufersal
3838824127361	organic-main	10	shufersal
3838824127507	organic-main	10	shufersal
3838824127644	organic-main	10	shufersal
3838824128887	organic-main	10	shufersal
3838824128948	organic-main	10	shufersal
3838824129020	organic-main	10	shufersal
3838824171180	organic-main	10	shufersal
3838824171241	organic-main	10	shufersal
3838824171289	organic-main	10	shufersal
3838824171326	organic-main	10	shufersal
3838824171401	organic-main	10	shufersal
3838824171449	organic-main	10	shufersal
3838824171524	organic-main	10	shufersal
3838824171548	organic-main	10	shufersal
3838824171562	organic-main	10	shufersal
3838824171586	organic-main	10	shufersal
3838824193915	organic-main	10	shufersal
3838824240275	organic-main	10	shufersal
3838824293356	organic-main	10	shufersal
3838824380988	organic-main	10	shufersal
3838824406626	organic-main	10	shufersal
3838824414416	organic-main	10	shufersal
3838824414454	organic-main	10	shufersal
3838824414492	organic-main	10	shufersal
3858887585205	clothing-main	27	shufersal
3864478	fragrance-main	13	shufersal
3864485	fragrance-main	13	shufersal
3864492	fragrance-main	13	shufersal
3882922	kids-main	17	shufersal
3890000781019	garden-main	24	shufersal
3903955	electronics-main	26	shufersal
3911738	household-main	19	shufersal
3911752	household-main	19	shufersal
3917150	pharmacy-main	16	shufersal
3935390	makeup-main	14	shufersal
3936786	makeup-main	14	shufersal
3953011	household-main	19	shufersal
3953042	pets-main	18	shufersal
3953073	makeup-main	14	shufersal
3953714	pets-main	18	shufersal
3953721	living-room-main	23	shufersal
3976027	electronics-main	26	shufersal
3976058	electronics-main	26	shufersal
3976089	electronics-main	26	shufersal
3976096	electronics-main	26	shufersal
3987016	household-main	19	shufersal
3987191	household-main	19	shufersal
3989539	meat-main	4	shufersal
3989553	meat-main	4	shufersal
3993	clothing-main	27	shufersal
3996018	kids-main	17	shufersal
3996049	skincare-main	12	shufersal
3996056	skincare-main	12	shufersal
3996063	skincare-main	12	shufersal
